1/9/2026	8:32 AM
Pseudo Cross Correlation
Scattering angle:	130.0
Duration (s):	20
Wavelength (nm):	632.8
Refractive index:	1.330
Viscosity (mPas):	0.884
Temperature (K):	298.5
Laser intensity (mW):	8.634626
Average Count rate  A (kHz):	46.2
Average Count rate  B (kHz):	49.9
Intercept:	0.6929
Cumulant 1st	3717.58
Cumulant 2nd	1251.54	551.76
Cumulant 3rd	632.31	311.70

Lag time (s)         g2-1
1.250000E-8	0.885788
2.500000E-8	1.015479
3.750000E-8	0.943623
5.000000E-8	1.101356
6.250000E-8	0.997953
7.500000E-8	0.936613
8.750000E-8	0.954139
1.000000E-7	0.976922
1.125000E-7	0.997953
1.250000E-7	0.990943
1.375000E-7	0.996201
1.500000E-7	0.954139
1.625000E-7	1.061047
1.750000E-7	1.090841
1.875000E-7	0.841973
2.000000E-7	1.041768
2.125000E-7	0.945376
2.250000E-7	0.917334
2.375000E-7	0.952386
2.500000E-7	0.915582
2.625000E-7	1.038263
2.750000E-7	0.931355
2.875000E-7	0.950634
3.000000E-7	0.926097
3.125000E-7	0.968159
3.250000E-7	0.919087
3.375000E-7	0.997953
3.500000E-7	0.927850
3.625000E-7	1.010222
3.750000E-7	0.975170
3.875000E-7	1.062799
4.000000E-7	0.962902
4.125000E-7	0.982180
4.250000E-7	1.015479
4.375000E-7	0.910324
4.500000E-7	0.912077
4.625000E-7	0.941871
4.750000E-7	1.022490
4.875000E-7	0.959396
5.000000E-7	0.955891
5.125000E-7	0.901561
5.250000E-7	0.982180
5.375000E-7	0.863004
5.500000E-7	0.959396
5.625000E-7	0.936613
5.750000E-7	0.894551
5.875000E-7	1.013727
6.000000E-7	0.838468
6.125000E-7	0.980428
6.250000E-7	0.971665
6.375000E-7	0.889293
6.500000E-7	0.920839
6.625000E-7	0.845478
6.750000E-7	0.999706
6.875000E-7	1.040016
7.000000E-7	0.920839
7.125000E-7	0.992696
7.250000E-7	1.038263
7.375000E-7	0.966407
7.500000E-7	0.915582
7.625000E-7	0.885788
7.750000E-7	1.003211
7.875000E-7	0.947128
8.000000E-7	0.875272
8.250000E-7	0.958520
8.500000E-7	0.933984
8.750000E-7	0.972541
9.000000E-7	1.002335
9.250000E-7	1.014603
9.500000E-7	0.998830
9.750000E-7	0.983933
1.000000E-6	0.916458
1.025000E-6	0.962902
1.050000E-6	0.976046
1.075000E-6	0.983056
1.100000E-6	0.961149
1.125000E-6	0.913829
1.150000E-6	0.876148
1.175000E-6	1.005840
1.200000E-6	0.947128
1.225000E-6	0.971665
1.250000E-6	0.986562
1.275000E-6	0.935736
1.300000E-6	0.945376
1.325000E-6	1.045273
1.350000E-6	1.054036
1.375000E-6	0.948881
1.400000E-6	1.016356
1.425000E-6	0.907695
1.450000E-6	0.950634
1.475000E-6	0.933108
1.500000E-6	0.917334
1.525000E-6	0.990943
1.550000E-6	0.983933
1.575000E-6	0.940118
1.600000E-6	0.933984
1.650000E-6	0.974293
1.700000E-6	0.981304
1.750000E-6	0.974732
1.800000E-6	0.919087
1.850000E-6	0.997077
1.900000E-6	0.963778
1.950000E-6	0.939680
2.000000E-6	0.951948
2.050000E-6	0.988752
2.100000E-6	0.961587
2.150000E-6	0.962025
2.200000E-6	0.938804
2.250000E-6	0.968598
2.300000E-6	1.001021
2.350000E-6	0.883159
2.400000E-6	0.964216
2.450000E-6	0.923030
2.500000E-6	0.954577
2.550000E-6	0.959835
2.600000E-6	1.011536
2.650000E-6	0.953262
2.700000E-6	0.948443
2.750000E-6	0.931793
2.800000E-6	0.916020
2.850000E-6	0.959835
2.900000E-6	0.975608
2.950000E-6	0.997953
3.000000E-6	0.966845
3.050000E-6	0.921716
3.100000E-6	0.942747
3.150000E-6	0.969036
3.200000E-6	1.001021
3.300000E-6	0.947567
3.400000E-6	0.934641
3.500000E-6	0.971884
3.600000E-6	0.998173
3.700000E-6	0.945376
3.800000E-6	0.937270
3.900000E-6	0.935956
4.000000E-6	0.938584
4.100000E-6	0.986124
4.200000E-6	0.958301
4.300000E-6	0.942747
4.400000E-6	0.954358
4.500000E-6	0.923907
4.600000E-6	0.970788
4.700000E-6	0.949319
4.800000E-6	0.951948
4.900000E-6	0.956768
5.000000E-6	0.945595
5.100000E-6	0.980428
5.200000E-6	0.973198
5.300000E-6	0.951072
5.400000E-6	0.948005
5.500000E-6	0.942528
5.600000E-6	0.954358
5.700000E-6	0.944499
5.800000E-6	0.974732
5.900000E-6	0.961806
6.000000E-6	0.987438
6.100000E-6	0.951510
6.200000E-6	0.938804
6.300000E-6	0.926097
6.400000E-6	0.948224
6.600000E-6	0.931684
6.800000E-6	0.965859
7.000000E-6	0.953262
7.200000E-6	0.952496
7.400000E-6	0.934313
7.600000E-6	0.962025
7.800000E-6	0.928178
8.000000E-6	0.954139
8.200000E-6	0.951948
8.400000E-6	0.948662
8.600000E-6	0.943404
8.800000E-6	0.962244
9.000000E-6	0.934203
9.200000E-6	0.954467
9.400000E-6	0.966845
9.600000E-6	0.921387
9.800000E-6	0.953043
1.000000E-5	0.959068
1.020000E-5	0.934203
1.040000E-5	0.935298
1.060000E-5	0.950634
1.080000E-5	0.943842
1.100000E-5	0.964326
1.120000E-5	0.938365
1.140000E-5	0.943842
1.160000E-5	0.946142
1.180000E-5	0.947347
1.200000E-5	0.936941
1.220000E-5	0.932998
1.240000E-5	0.943514
1.260000E-5	0.936722
1.280000E-5	0.947347
1.320000E-5	0.938475
1.360000E-5	0.961587
1.400000E-5	0.934751
1.440000E-5	0.939023
1.480000E-5	0.937927
1.520000E-5	0.925933
1.560000E-5	0.925823
1.600000E-5	0.939625
1.640000E-5	0.925659
1.680000E-5	0.916403
1.720000E-5	0.927028
1.760000E-5	0.936503
1.800000E-5	0.912405
1.840000E-5	0.945376
1.880000E-5	0.931629
1.920000E-5	0.935024
1.960000E-5	0.929876
2.000000E-5	0.924235
2.040000E-5	0.920675
2.080000E-5	0.942528
2.120000E-5	0.948059
2.160000E-5	0.922811
2.200000E-5	0.916622
2.240000E-5	0.921113
2.280000E-5	0.924016
2.320000E-5	0.923578
2.360000E-5	0.901287
2.400000E-5	0.925111
2.440000E-5	0.927412
2.480000E-5	0.909886
2.520000E-5	0.936558
2.560000E-5	0.918101
2.640000E-5	0.916020
2.720000E-5	0.918758
2.800000E-5	0.904929
2.880000E-5	0.912542
2.960000E-5	0.917252
3.040000E-5	0.909995
3.120000E-5	0.913966
3.200000E-5	0.913172
3.280000E-5	0.902246
3.360000E-5	0.899261
3.440000E-5	0.908708
3.520000E-5	0.899014
3.600000E-5	0.894496
3.680000E-5	0.911310
3.760000E-5	0.914596
3.840000E-5	0.897344
3.920000E-5	0.908845
4.000000E-5	0.895728
4.080000E-5	0.900493
4.160000E-5	0.897344
4.240000E-5	0.882638
4.320000E-5	0.883077
4.400000E-5	0.888718
4.480000E-5	0.893811
4.560000E-5	0.883542
4.640000E-5	0.887294
4.720000E-5	0.880530
4.800000E-5	0.879243
4.880000E-5	0.880995
4.960000E-5	0.883871
5.040000E-5	0.875984
5.120000E-5	0.867796
5.280000E-5	0.878738
5.440000E-5	0.861692
5.600000E-5	0.861336
5.760000E-5	0.865389
5.920000E-5	0.864814
6.080000E-5	0.863776
6.240000E-5	0.853836
6.400000E-5	0.856724
6.560000E-5	0.847140
6.720000E-5	0.853536
6.880000E-5	0.849648
7.040000E-5	0.841666
7.200000E-5	0.848320
7.360000E-5	0.832082
7.520000E-5	0.848731
7.680000E-5	0.844668
7.840000E-5	0.831515
8.000000E-5	0.826586
8.160000E-5	0.824672
8.320000E-5	0.831955
8.480000E-5	0.831682
8.640000E-5	0.822374
8.800000E-5	0.822237
8.960000E-5	0.829548
9.120000E-5	0.814063
9.280000E-5	0.810626
9.440000E-5	0.807820
9.600000E-5	0.802357
9.760000E-5	0.803030
9.920000E-5	0.809124
0.000101	0.801772
0.000102	0.797886
0.000106	0.796154
0.000109	0.785592
0.000112	0.783415
0.000115	0.784175
0.000118	0.780054
0.000122	0.773005
0.000125	0.764145
0.000128	0.762557
0.000131	0.760873
0.000134	0.759942
0.000138	0.756398
0.000141	0.753497
0.000144	0.742528
0.000147	0.745882
0.000150	0.741699
0.000154	0.745067
0.000157	0.734362
0.000160	0.725429
0.000163	0.724623
0.000166	0.722811
0.000170	0.722633
0.000173	0.710535
0.000176	0.707818
0.000179	0.699224
0.000182	0.700723
0.000186	0.699819
0.000189	0.695301
0.000192	0.679963
0.000195	0.685309
0.000198	0.685810
0.000202	0.677130
0.000205	0.669438
0.000211	0.667661
0.000218	0.662987
0.000224	0.653110
0.000230	0.652001
0.000237	0.642493
0.000243	0.634771
0.000250	0.625769
0.000256	0.622203
0.000262	0.619039
0.000269	0.612212
0.000275	0.604955
0.000282	0.598931
0.000288	0.591606
0.000294	0.592327
0.000301	0.583156
0.000307	0.574188
0.000314	0.569918
0.000320	0.565894
0.000326	0.559932
0.000333	0.554288
0.000339	0.549901
0.000346	0.550944
0.000352	0.537709
0.000358	0.538065
0.000365	0.532734
0.000371	0.528160
0.000378	0.518092
0.000384	0.514628
0.000390	0.510566
0.000397	0.505810
0.000403	0.500921
0.000410	0.499592
0.000422	0.490153
0.000435	0.481891
0.000448	0.472289
0.000461	0.463245
0.000474	0.458754
0.000486	0.450237
0.000499	0.444822
0.000512	0.436457
0.000525	0.424314
0.000538	0.421310
0.000550	0.414457
0.000563	0.406469
0.000576	0.398935
0.000589	0.392339
0.000602	0.384961
0.000614	0.380018
0.000627	0.373460
0.000640	0.370509
0.000653	0.360179
0.000666	0.353974
0.000678	0.351175
0.000691	0.345506
0.000704	0.339663
0.000717	0.338001
0.000730	0.330495
0.000742	0.328241
0.000755	0.319051
0.000768	0.317233
0.000781	0.314623
0.000794	0.309573
0.000806	0.306398
0.000819	0.302686
0.000845	0.295389
0.000870	0.285205
0.000896	0.278633
0.000922	0.273445
0.000947	0.269919
0.000973	0.262343
0.000998	0.257862
0.001024	0.255760
0.001050	0.247475
0.001075	0.244810
0.001101	0.240117
0.001126	0.235739
0.001152	0.231866
0.001178	0.227635
0.001203	0.224652
0.001229	0.221254
0.001254	0.215890
0.001280	0.214856
0.001306	0.210457
0.001331	0.209077
0.001357	0.204906
0.001382	0.202136
0.001408	0.199565
0.001434	0.197229
0.001459	0.194407
0.001485	0.194336
0.001510	0.191952
0.001536	0.187524
0.001562	0.187031
0.001587	0.180756
0.001613	0.181139
0.001638	0.178264
0.001690	0.172825
0.001741	0.166740
0.001792	0.164040
0.001843	0.160897
0.001894	0.161452
0.001946	0.157785
0.001997	0.156615
0.002048	0.151719
0.002099	0.151530
0.002150	0.147363
0.002202	0.147268
0.002253	0.145418
0.002304	0.144465
0.002355	0.143241
0.002406	0.142814
0.002458	0.141952
0.002509	0.141334
0.002560	0.141248
0.002611	0.141430
0.002662	0.141666
0.002714	0.141685
0.002765	0.140451
0.002816	0.140637
0.002867	0.141447
0.002918	0.142510
0.002970	0.142704
0.003021	0.141107
0.003072	0.141793
0.003123	0.142354
0.003174	0.141137
0.003226	0.139941
0.003277	0.138909
0.003379	0.136266
0.003482	0.135160
0.003584	0.134122
0.003686	0.131655
0.003789	0.128191
0.003891	0.127315
0.003994	0.126997
0.004096	0.126025
0.004198	0.125488
0.004301	0.124475
0.004403	0.123292
0.004506	0.121856
0.004608	0.121524
0.004710	0.119921
0.004813	0.118313
0.004915	0.116626
0.005018	0.116860
0.005120	0.119677
0.005222	0.119079
0.005325	0.119578
0.005427	0.120157
0.005530	0.120077
0.005632	0.121859
0.005734	0.122176
0.005837	0.123305
0.005939	0.123402
0.006042	0.122700
0.006144	0.121895
0.006246	0.122951
0.006349	0.121860
0.006451	0.120838
0.006554	0.121220
0.006758	0.120962
0.006963	0.121349
0.007168	0.123131
0.007373	0.123024
0.007578	0.121006
0.007782	0.120399
0.007987	0.121796
0.008192	0.123065
0.008397	0.125340
0.008602	0.125335
0.008806	0.123144
0.009011	0.120915
0.009216	0.121240
0.009421	0.116282
0.009626	0.112173
0.009830	0.109322
0.010035	0.105253
0.010240	0.102073
0.010445	0.100585
0.010650	0.102262
0.010854	0.104518
0.011059	0.106036
0.011264	0.107194
0.011469	0.108170
0.011674	0.109973
0.011878	0.109587
0.012083	0.108438
0.012288	0.105802
0.012493	0.105382
0.012698	0.105468
0.012902	0.105704
0.013107	0.108385
0.013517	0.104211
0.013926	0.100543
0.014336	0.101137
0.014746	0.101548
0.015155	0.104646
0.015565	0.108707
0.015974	0.114536
0.016384	0.117439
0.016794	0.115116
0.017203	0.112533
0.017613	0.112155
0.018022	0.118932
0.018432	0.120140
0.018842	0.118316
0.019251	0.117256
0.019661	0.113905
0.020070	0.118744
0.020480	0.126586
0.020890	0.128921
0.021299	0.126721
0.021709	0.120806
0.022118	0.113925
0.022528	0.107821
0.022938	0.103691
0.023347	0.101238
0.023757	0.100631
0.024166	0.108722
0.024576	0.108510
0.024986	0.109838
0.025395	0.112968
0.025805	0.113283
0.026214	0.113175
0.027034	0.104276
0.027853	0.103348
0.028672	0.105478
0.029491	0.109257
0.030310	0.102602
0.031130	0.102822
0.031949	0.102221
0.032768	0.105223
0.033587	0.104515
0.034406	0.100648
0.035226	0.111583
0.036045	0.111424
0.036864	0.104656
0.037683	0.105581
0.038502	0.106366
0.039322	0.101177
0.040141	0.100113
0.040960	0.097384
0.041779	0.101317
0.042598	0.099293
0.043418	0.093183
0.044237	0.091400
0.045056	0.096688
0.045875	0.093397
0.046694	0.086395
0.047514	0.079404
0.048333	0.092233
0.049152	0.093220
0.049971	0.091975
0.050790	0.095980
0.051610	0.099877
0.052429	0.094699
0.054067	0.103253
0.055706	0.092669
0.057344	0.097767
0.058982	0.099953
0.060621	0.093155
0.062259	0.092060
0.063898	0.091870
0.065536	0.087270
0.067174	0.084075
0.068813	0.082052
0.070451	0.085744
0.072090	0.090293
0.073728	0.092346
0.075366	0.090334
0.077005	0.093575
0.078643	0.094074
0.080282	0.084364
0.081920	0.080102
0.083558	0.087239
0.085197	0.083922
0.086835	0.066997
0.088474	0.069368
0.090112	0.071349
0.091750	0.075082
0.093389	0.089633
0.095027	0.082627
0.096666	0.074004
0.098304	0.072163
0.099942	0.080422
0.101581	0.077578
0.103219	0.069948
0.104858	0.075477
0.108134	0.069175
0.111411	0.068214
0.114688	0.067190
0.117965	0.061684
0.121242	0.058026
0.124518	0.061109
0.127795	0.074644
0.131072	0.067126
0.134349	0.061968
0.137626	0.068138
0.140902	0.066319
0.144179	0.072042
0.147456	0.072379
0.150733	0.063599
0.154010	0.061933
0.157286	0.060302
0.160563	0.064360
0.163840	0.067790
0.167117	0.065777
0.170394	0.067225
0.173670	0.064210
0.176947	0.065585
0.180224	0.065447
0.183501	0.066584
0.186778	0.068346
0.190054	0.063850
0.193331	0.064774
0.196608	0.064325
0.199885	0.068245
0.203162	0.072016
0.206438	0.073596
0.209715	0.070765
0.216269	0.068216
0.222822	0.072490
0.229376	0.071898
0.235930	0.061686
0.242483	0.060683
0.249037	0.069163
0.255590	0.059620
0.262144	0.056007
0.268698	0.064641
0.275251	0.061227
0.281805	0.062214
0.288358	0.065420
0.294912	0.051946
0.301466	0.058123
0.308019	0.052870
0.314573	0.052562
0.321126	0.053847
0.327680	0.050297
0.334234	0.044176
0.340787	0.044047
0.347341	0.046551
0.353894	0.048836
0.360448	0.048596
0.367002	0.044208
0.373555	0.046137
0.380109	0.052402
0.386662	0.046480
0.393216	0.046027
0.399770	0.047004
0.406323	0.047606
0.412877	0.046119
