Scattering angle   Mean_CR * sin(angle) (kHz)    g2(t=0)-1    CR CHA (kHz)    CR CHB (kHz)    Temperature (K)    Laser intensity (mW)
30.001709	468.434558	1.642127	911.531953	962.811071	298.544204	8.537330
39.999146	243.644031	1.110667	370.827276	387.454159	298.544204	8.529770
49.999634	185.430059	0.950816	237.767204	246.436508	298.544204	8.527396
59.999756	155.645961	0.957851	177.315863	182.166702	298.544204	8.521895
69.999878	123.273806	0.956826	130.067574	132.312724	298.544204	8.528018
79.999878	117.914102	0.947743	118.653147	120.823007	298.544204	8.537833
89.999878	98.737332	0.911492	98.127739	99.350712	298.544204	8.533832
99.999878	90.558416	0.946161	91.563432	92.349027	298.563596	8.520989
109.999878	82.072188	0.900730	87.090776	87.588594	298.563596	8.508742
119.999878	75.250020	0.863126	87.140048	86.642926	298.563596	8.519104
129.999878	70.962826	0.875646	92.739569	92.530998	298.563596	8.526520
