Scattering angle   Mean_CR * sin(angle) (kHz)    g2(t=0)-1    CR CHA (kHz)    CR CHB (kHz)    Temperature (K)    Laser intensity (mW)
30.001709	264.697489	0.970748	515.870295	543.218111	298.544204	8.542475
39.999146	173.255065	0.939394	263.952908	275.249080	298.544204	8.550488
49.999512	171.196781	0.832922	219.246698	227.801409	298.544204	8.548688
59.999878	113.631334	0.946227	129.922685	132.510725	298.544204	8.525433
69.999878	99.347823	0.857467	105.109344	106.341903	298.544204	8.544702
79.999878	89.342490	0.929520	90.392229	91.050516	298.544204	8.531948
89.999878	71.660243	0.883286	71.749965	71.570634	298.544204	8.537191
99.999878	64.518121	0.883300	65.709716	65.317656	298.544204	8.534939
109.999878	63.283036	0.798064	67.646693	67.043355	298.544204	8.533745
119.999878	62.064037	0.757936	72.232403	71.102627	298.544204	8.532353
129.999878	52.647251	0.759372	69.429054	68.030029	298.563596	8.508684
