Scattering angle   Mean_CR * sin(angle) (kHz)    g2(t=0)-1    CR CHA (kHz)    CR CHB (kHz)    Temperature (K)    Laser intensity (mW)
30.001709	89.205457	1.054842	175.450946	181.402075	308.676524	2.646479
39.999146	88.523424	0.794297	136.217693	139.239780	308.676524	2.645540
49.999512	58.310028	0.935705	76.708768	75.533529	308.666828	2.648759
59.999878	52.313809	0.881701	61.534246	59.300125	308.666828	2.646913
69.999878	123.129360	0.551444	129.897762	132.175394	308.676524	2.646461
79.999878	45.442179	0.844965	47.571243	44.758055	308.676524	2.645880
89.999878	43.759248	0.853035	45.075617	42.481322	308.676524	2.647625
99.999878	41.833306	0.857529	43.789293	41.207208	308.666828	2.642605
109.999878	40.966866	0.844572	44.979547	42.255000	308.676524	2.637989
119.999878	40.127994	0.814775	48.137746	44.601229	308.676524	2.643153
129.999878	39.681793	0.831222	53.470400	50.183352	308.676524	2.649795
