1/9/2026	1:15 PM
Pseudo Cross Correlation
Scattering angle:	50.0
Duration (s):	20
Wavelength (nm):	632.8
Refractive index:	1.330
Viscosity (mPas):	0.712
Temperature (K):	308.6
Laser intensity (mW):	2.650290
Average Count rate  A (kHz):	59.0
Average Count rate  B (kHz):	57.2
Intercept:	0.8747
Cumulant 1st	68.12
Cumulant 2nd	41.53	21.29
Cumulant 3rd	42.16	20.82

Lag time (s)         g2-1
1.250000E-8	0.804755
2.500000E-8	0.840682
3.750000E-8	0.759247
5.000000E-8	0.912537
6.250000E-8	0.865831
7.500000E-8	0.874214
8.750000E-8	0.865831
1.000000E-7	0.901759
1.125000E-7	0.846670
1.250000E-7	0.791581
1.375000E-7	0.908944
1.500000E-7	0.777210
1.625000E-7	0.841880
1.750000E-7	0.845473
1.875000E-7	0.863436
2.000000E-7	0.959243
2.125000E-7	0.795174
2.250000E-7	0.868227
2.375000E-7	0.862239
2.500000E-7	0.817928
2.625000E-7	0.852658
2.750000E-7	0.912537
2.875000E-7	0.873017
3.000000E-7	0.843077
3.125000E-7	0.900561
3.250000E-7	0.811940
3.375000E-7	0.868227
3.500000E-7	0.895771
3.625000E-7	0.919723
3.750000E-7	0.823916
3.875000E-7	0.790384
4.000000E-7	0.840682
4.125000E-7	0.845473
4.250000E-7	0.863436
4.375000E-7	0.873017
4.500000E-7	0.820323
4.625000E-7	0.874214
4.750000E-7	0.820323
4.875000E-7	0.802360
5.000000E-7	0.942477
5.125000E-7	0.857448
5.250000E-7	0.883795
5.375000E-7	0.816731
5.500000E-7	0.851460
5.625000E-7	0.760444
5.750000E-7	0.972416
5.875000E-7	0.867029
6.000000E-7	0.889783
6.125000E-7	0.799964
6.250000E-7	0.766432
6.375000E-7	0.785594
6.500000E-7	0.819126
6.625000E-7	0.823916
6.750000E-7	0.829904
6.875000E-7	0.917327
7.000000E-7	0.799964
7.125000E-7	0.904154
7.250000E-7	0.853856
7.375000E-7	0.917327
7.500000E-7	0.817928
7.625000E-7	0.863436
7.750000E-7	0.932896
7.875000E-7	0.855053
8.000000E-7	0.843077
8.250000E-7	0.869424
8.500000E-7	0.849065
8.750000E-7	0.811341
9.000000E-7	0.900561
9.250000E-7	0.890981
9.500000E-7	0.883795
9.750000E-7	0.862837
1.000000E-6	0.832299
1.025000E-6	0.853257
1.050000E-6	0.804156
1.075000E-6	0.887388
1.100000E-6	0.833497
1.125000E-6	0.846071
1.150000E-6	0.864634
1.175000E-6	0.872418
1.200000E-6	0.898166
1.225000E-6	0.802958
1.250000E-6	0.833497
1.275000E-6	0.852059
1.300000E-6	0.887987
1.325000E-6	0.820323
1.350000E-6	0.904154
1.375000E-6	0.865831
1.400000E-6	0.884394
1.425000E-6	0.858646
1.450000E-6	0.862837
1.475000E-6	0.825114
1.500000E-6	0.904154
1.525000E-6	0.944273
1.550000E-6	0.836491
1.575000E-6	0.823916
1.600000E-6	0.859245
1.650000E-6	0.878705
1.700000E-6	0.887987
1.750000E-6	0.849365
1.800000E-6	0.859245
1.850000E-6	0.783797
1.900000E-6	0.870023
1.950000E-6	0.812539
2.000000E-6	0.883496
2.050000E-6	0.854454
2.100000E-6	0.868825
2.150000E-6	0.798767
2.200000E-6	0.913435
2.250000E-6	0.860143
2.300000E-6	0.851460
2.350000E-6	0.844574
2.400000E-6	0.882598
2.450000E-6	0.884993
2.500000E-6	0.782300
2.550000E-6	0.831401
2.600000E-6	0.831102
2.650000E-6	0.878705
2.700000E-6	0.820922
2.750000E-6	0.891579
2.800000E-6	0.836790
2.850000E-6	0.843077
2.900000E-6	0.811042
2.950000E-6	0.886490
3.000000E-6	0.881699
3.050000E-6	0.880202
3.100000E-6	0.875412
3.150000E-6	0.851760
3.200000E-6	0.841281
3.300000E-6	0.872717
3.400000E-6	0.817329
3.500000E-6	0.875711
3.600000E-6	0.867777
3.700000E-6	0.875711
3.800000E-6	0.863287
3.900000E-6	0.828856
4.000000E-6	0.876759
4.100000E-6	0.850113
4.200000E-6	0.818078
4.300000E-6	0.860143
4.400000E-6	0.869574
4.500000E-6	0.833796
4.600000E-6	0.848467
4.700000E-6	0.867328
4.800000E-6	0.835892
4.900000E-6	0.863436
5.000000E-6	0.870771
5.100000E-6	0.831401
5.200000E-6	0.837688
5.300000E-6	0.860143
5.400000E-6	0.843227
5.500000E-6	0.874664
5.600000E-6	0.886190
5.700000E-6	0.892927
5.800000E-6	0.854454
5.900000E-6	0.820772
6.000000E-6	0.863137
6.100000E-6	0.868077
6.200000E-6	0.867927
6.300000E-6	0.840682
6.400000E-6	0.827808
6.600000E-6	0.836416
6.800000E-6	0.830353
7.000000E-6	0.848691
7.200000E-6	0.860218
7.400000E-6	0.835593
7.600000E-6	0.844425
7.800000E-6	0.842553
8.000000E-6	0.858796
8.200000E-6	0.847643
8.400000E-6	0.837089
8.600000E-6	0.804605
8.800000E-6	0.836191
9.000000E-6	0.851161
9.200000E-6	0.860143
9.400000E-6	0.855577
9.600000E-6	0.828781
9.800000E-6	0.842329
1.000000E-5	0.838437
1.020000E-5	0.856700
1.040000E-5	0.831700
1.060000E-5	0.858047
1.080000E-5	0.840083
1.100000E-5	0.847269
1.120000E-5	0.831476
1.140000E-5	0.852508
1.160000E-5	0.826611
1.180000E-5	0.847419
1.200000E-5	0.845697
1.220000E-5	0.860742
1.240000E-5	0.844874
1.260000E-5	0.840982
1.280000E-5	0.845248
1.320000E-5	0.845098
1.360000E-5	0.848242
1.400000E-5	0.837801
1.440000E-5	0.839223
1.480000E-5	0.843452
1.520000E-5	0.842815
1.560000E-5	0.849103
1.600000E-5	0.844874
1.640000E-5	0.840458
1.680000E-5	0.824627
1.720000E-5	0.841655
1.760000E-5	0.839260
1.800000E-5	0.845398
1.840000E-5	0.837801
1.880000E-5	0.835705
1.920000E-5	0.841056
1.960000E-5	0.842666
2.000000E-5	0.829679
2.040000E-5	0.847232
2.080000E-5	0.827060
2.120000E-5	0.826760
2.160000E-5	0.829268
2.200000E-5	0.822644
2.240000E-5	0.836079
2.280000E-5	0.825301
2.320000E-5	0.831775
2.360000E-5	0.842778
2.400000E-5	0.820623
2.440000E-5	0.842815
2.480000E-5	0.827846
2.520000E-5	0.824028
2.560000E-5	0.835667
2.640000E-5	0.828706
2.720000E-5	0.837875
2.800000E-5	0.834301
2.880000E-5	0.830260
2.960000E-5	0.845154
3.040000E-5	0.827528
