1/9/2026	1:26 PM
Pseudo Cross Correlation
Scattering angle:	50.0
Duration (s):	20
Wavelength (nm):	632.8
Refractive index:	1.330
Viscosity (mPas):	0.712
Temperature (K):	308.7
Laser intensity (mW):	2.649886
Average Count rate  A (kHz):	76.7
Average Count rate  B (kHz):	75.5
Intercept:	0.9357
Cumulant 1st	114.93
Cumulant 2nd	74.54	36.11
Cumulant 3rd	68.96	39.16

Lag time (s)         g2-1
1.250000E-8	0.989068
2.500000E-8	0.940299
3.750000E-8	0.946569
5.000000E-8	0.964683
6.250000E-8	0.891530
7.500000E-8	0.957717
8.750000E-8	0.957717
1.000000E-7	0.956323
1.125000E-7	0.931242
1.250000E-7	0.892924
1.375000E-7	0.988371
1.500000E-7	0.876203
1.625000E-7	0.918005
1.750000E-7	1.007182
1.875000E-7	0.933332
2.000000E-7	0.945873
2.125000E-7	0.934726
2.250000E-7	0.971650
2.375000E-7	0.940996
2.500000E-7	0.906858
2.625000E-7	0.950053
2.750000E-7	0.996732
2.875000E-7	0.921488
3.000000E-7	0.899194
3.125000E-7	0.906161
3.250000E-7	0.938209
3.375000E-7	0.906858
3.500000E-7	0.912431
3.625000E-7	0.928455
3.750000E-7	0.959110
3.875000E-7	0.942389
4.000000E-7	0.996732
4.125000E-7	0.956323
4.250000E-7	0.940299
4.375000E-7	0.966077
4.500000E-7	0.923578
4.625000E-7	0.989068
4.750000E-7	0.901284
4.875000E-7	0.958413
5.000000E-7	0.895711
5.125000E-7	0.942389
5.250000E-7	1.000215
5.375000E-7	0.889440
5.500000E-7	0.950750
5.625000E-7	0.964683
5.750000E-7	0.915218
5.875000E-7	0.908251
6.000000E-7	0.957717
6.125000E-7	0.980707
6.250000E-7	0.977921
6.375000E-7	0.932635
6.500000E-7	0.973741
6.625000E-7	1.000215
6.750000E-7	0.936119
6.875000E-7	0.907554
7.000000E-7	0.950750
7.125000E-7	0.939602
7.250000E-7	0.885260
7.375000E-7	0.923578
7.500000E-7	0.963987
7.625000E-7	0.940996
7.750000E-7	0.924275
7.875000E-7	0.939602
8.000000E-7	0.917308
8.250000E-7	0.922882
8.500000E-7	0.963638
8.750000E-7	0.995686
9.000000E-7	0.948311
9.250000E-7	0.962245
9.500000E-7	0.925668
9.750000E-7	0.921488
1.000000E-6	0.940299
1.025000E-6	0.919398
1.050000E-6	0.940647
1.075000E-6	0.921837
1.100000E-6	0.947963
1.125000E-6	0.936816
1.150000E-6	0.932984
1.175000E-6	0.972347
1.200000E-6	0.931939
1.225000E-6	0.952840
1.250000E-6	0.910341
1.275000E-6	0.938209
1.300000E-6	0.973044
1.325000E-6	0.886653
1.350000E-6	0.911735
1.375000E-6	0.951446
1.400000E-6	0.948659
1.425000E-6	0.957717
1.450000E-6	0.906858
1.475000E-6	0.937861
1.500000E-6	0.946918
1.525000E-6	0.904768
1.550000E-6	0.946918
1.575000E-6	0.934377
1.600000E-6	0.950750
1.650000E-6	0.913128
1.700000E-6	0.909470
1.750000E-6	0.950401
1.800000E-6	0.963987
1.850000E-6	0.933680
1.900000E-6	0.966948
1.950000E-6	0.940125
2.000000E-6	0.931939
2.050000E-6	0.955452
2.100000E-6	0.926191
2.150000E-6	0.931590
2.200000E-6	0.910864
2.250000E-6	0.892575
2.300000E-6	0.924449
2.350000E-6	0.973566
2.400000E-6	0.913650
2.450000E-6	0.945350
2.500000E-6	0.965206
2.550000E-6	0.945873
2.600000E-6	0.952143
2.650000E-6	0.939602
2.700000E-6	0.909122
2.750000E-6	0.948311
2.800000E-6	0.954930
2.850000E-6	0.914870
2.900000E-6	0.937512
2.950000E-6	0.916786
3.000000E-6	0.929849
3.050000E-6	0.934900
3.100000E-6	0.940822
3.150000E-6	0.949008
3.200000E-6	0.906335
3.300000E-6	0.948747
3.400000E-6	0.945002
3.500000E-6	0.932113
3.600000E-6	0.928804
3.700000E-6	0.919137
3.800000E-6	0.938296
3.900000E-6	0.937948
4.000000E-6	0.957368
4.100000E-6	0.937425
4.200000E-6	0.939864
4.300000E-6	0.935858
4.400000E-6	0.907293
4.500000E-6	0.925233
4.600000E-6	0.910864
4.700000E-6	0.955104
4.800000E-6	0.937687
4.900000E-6	0.934813
5.000000E-6	0.941693
5.100000E-6	0.946308
5.200000E-6	0.934726
5.300000E-6	0.939167
5.400000E-6	0.916437
5.500000E-6	0.932548
5.600000E-6	0.903984
5.700000E-6	0.933332
5.800000E-6	0.930545
5.900000E-6	0.954146
6.000000E-6	0.927323
6.100000E-6	0.919398
6.200000E-6	0.930545
6.300000E-6	0.912257
6.400000E-6	0.955191
6.600000E-6	0.915828
6.800000E-6	0.948921
7.000000E-6	0.937948
7.200000E-6	0.936598
7.400000E-6	0.934900
7.600000E-6	0.936554
7.800000E-6	0.912997
8.000000E-6	0.946569
8.200000E-6	0.928194
8.400000E-6	0.933942
8.600000E-6	0.948268
8.800000E-6	0.926888
9.000000E-6	0.946482
9.200000E-6	0.941823
9.400000E-6	0.925233
9.600000E-6	0.942955
9.800000E-6	0.930763
1.000000E-5	0.932592
1.020000E-5	0.943260
1.040000E-5	0.943608
1.060000E-5	0.920182
1.080000E-5	0.940822
1.100000E-5	0.922316
1.120000E-5	0.926626
1.140000E-5	0.930328
1.160000E-5	0.931982
1.180000E-5	0.923186
1.200000E-5	0.923491
1.220000E-5	0.926104
1.240000E-5	0.933898
1.260000E-5	0.920705
1.280000E-5	0.920792
1.320000E-5	0.925777
1.360000E-5	0.930458
1.400000E-5	0.934094
1.440000E-5	0.919093
1.480000E-5	0.923731
1.520000E-5	0.907554
1.560000E-5	0.922446
1.600000E-5	0.933920
1.640000E-5	0.922512
1.680000E-5	0.922533
1.720000E-5	0.924732
1.760000E-5	0.931090
1.800000E-5	0.922054
1.840000E-5	0.918963
1.880000E-5	0.914804
1.920000E-5	0.923818
1.960000E-5	0.915784
2.000000E-5	0.926104
2.040000E-5	0.924144
2.080000E-5	0.911909
2.120000E-5	0.926039
2.160000E-5	0.916524
2.200000E-5	0.921532
2.240000E-5	0.923535
2.280000E-5	0.920160
2.320000E-5	0.915806
2.360000E-5	0.918418
2.400000E-5	0.922403
2.440000E-5	0.909427
2.480000E-5	0.912344
2.520000E-5	0.910232
2.560000E-5	0.902111
2.640000E-5	0.916024
2.720000E-5	0.913095
2.800000E-5	0.919975
2.880000E-5	0.906498
2.960000E-5	0.916840
3.040000E-5	0.911658
