1/9/2026	1:13 PM
Pseudo Cross Correlation
Scattering angle:	30.0
Duration (s):	20
Wavelength (nm):	632.8
Refractive index:	1.330
Viscosity (mPas):	0.712
Temperature (K):	308.7
Laser intensity (mW):	2.651268
Average Count rate  A (kHz):	133.6
Average Count rate  B (kHz):	137.8
Intercept:	1.0141
Cumulant 1st	938.94
Cumulant 2nd	425.04	202.01
Cumulant 3rd	265.80	156.93

Lag time (s)         g2-1
1.250000E-8	1.093096
2.500000E-8	1.130809
3.750000E-8	1.125547
5.000000E-8	1.131906
6.250000E-8	1.061960
7.500000E-8	1.138922
8.750000E-8	1.119846
1.000000E-7	1.115242
1.125000E-7	1.093754
1.250000E-7	1.116119
1.375000E-7	1.131248
1.500000E-7	1.100770
1.625000E-7	1.072485
1.750000E-7	1.124451
1.875000E-7	1.115022
2.000000E-7	1.110198
2.125000E-7	1.132563
2.250000E-7	1.152516
2.375000E-7	1.081694
2.500000E-7	1.119188
2.625000E-7	1.108225
2.750000E-7	1.149885
2.875000E-7	1.118969
3.000000E-7	1.127959
3.125000E-7	1.122477
3.250000E-7	1.081256
3.375000E-7	1.094411
3.500000E-7	1.111076
3.625000E-7	1.112391
3.750000E-7	1.145500
3.875000E-7	1.141334
4.000000E-7	1.090684
4.125000E-7	1.110637
4.250000E-7	1.143307
4.375000E-7	1.100551
4.500000E-7	1.108664
4.625000E-7	1.126643
4.750000E-7	1.138045
4.875000E-7	1.133879
5.000000E-7	1.137826
5.125000E-7	1.110856
5.250000E-7	1.135852
5.375000E-7	1.108006
5.500000E-7	1.101428
5.625000E-7	1.103401
5.750000E-7	1.072704
5.875000E-7	1.092438
6.000000E-7	1.131467
6.125000E-7	1.077090
6.250000E-7	1.115899
6.375000E-7	1.134318
6.500000E-7	1.133440
6.625000E-7	1.103840
6.750000E-7	1.129055
6.875000E-7	1.095727
7.000000E-7	1.140018
7.125000E-7	1.126424
7.250000E-7	1.092438
7.375000E-7	1.138922
7.500000E-7	1.092219
7.625000E-7	1.136949
7.750000E-7	1.107787
7.875000E-7	1.111953
8.000000E-7	1.091780
8.250000E-7	1.109212
8.500000E-7	1.115022
8.750000E-7	1.122477
9.000000E-7	1.135414
9.250000E-7	1.090136
9.500000E-7	1.131796
9.750000E-7	1.108006
1.000000E-6	1.123902
1.025000E-6	1.117325
1.050000E-6	1.100222
1.075000E-6	1.121491
1.100000E-6	1.109321
1.125000E-6	1.125218
1.150000E-6	1.133879
1.175000E-6	1.105594
1.200000E-6	1.140238
1.225000E-6	1.104388
1.250000E-6	1.119517
1.275000E-6	1.118092
1.300000E-6	1.112939
1.325000E-6	1.108225
1.350000E-6	1.099783
1.375000E-6	1.126643
1.400000E-6	1.126972
1.425000E-6	1.152955
1.450000E-6	1.097700
1.475000E-6	1.101866
1.500000E-6	1.118969
1.525000E-6	1.133550
1.550000E-6	1.100222
1.575000E-6	1.114584
1.600000E-6	1.134975
1.650000E-6	1.119846
1.700000E-6	1.109157
1.750000E-6	1.130426
1.800000E-6	1.116228
1.850000E-6	1.115899
1.900000E-6	1.114858
1.950000E-6	1.114748
2.000000E-6	1.106416
2.050000E-6	1.127520
2.100000E-6	1.094521
2.150000E-6	1.106690
2.200000E-6	1.128397
2.250000E-6	1.103621
2.300000E-6	1.117599
2.350000E-6	1.117544
2.400000E-6	1.100057
2.450000E-6	1.126698
2.500000E-6	1.106910
2.550000E-6	1.121600
2.600000E-6	1.095672
2.650000E-6	1.102634
2.700000E-6	1.106964
2.750000E-6	1.132125
2.800000E-6	1.116393
2.850000E-6	1.109870
2.900000E-6	1.143746
2.950000E-6	1.115132
3.000000E-6	1.115516
3.050000E-6	1.109541
3.100000E-6	1.123299
3.150000E-6	1.105375
3.200000E-6	1.122642
3.300000E-6	1.122258
3.400000E-6	1.117105
3.500000E-6	1.115570
3.600000E-6	1.131714
3.700000E-6	1.128781
3.800000E-6	1.116886
3.900000E-6	1.104004
4.000000E-6	1.117160
4.100000E-6	1.092712
4.200000E-6	1.108115
4.300000E-6	1.115379
4.400000E-6	1.129768
4.500000E-6	1.127685
4.600000E-6	1.097837
4.700000E-6	1.116036
4.800000E-6	1.124615
4.900000E-6	1.113926
5.000000E-6	1.117160
5.100000E-6	1.115927
5.200000E-6	1.110938
5.300000E-6	1.118284
5.400000E-6	1.110801
5.500000E-6	1.118613
5.600000E-6	1.112884
5.700000E-6	1.105813
5.800000E-6	1.110445
5.900000E-6	1.116886
6.000000E-6	1.109979
6.100000E-6	1.121984
6.200000E-6	1.093205
6.300000E-6	1.128260
6.400000E-6	1.109705
6.600000E-6	1.122642
6.800000E-6	1.123683
7.000000E-6	1.118462
7.200000E-6	1.117996
7.400000E-6	1.113693
7.600000E-6	1.118640
7.800000E-6	1.117530
8.000000E-6	1.108074
8.200000E-6	1.111336
8.400000E-6	1.116941
8.600000E-6	1.116023
8.800000E-6	1.099564
9.000000E-6	1.105320
9.200000E-6	1.117009
9.400000E-6	1.114529
9.600000E-6	1.103936
