Scattering angle   Mean_CR * sin(angle) (kHz)    g2(t=0)-1    CR CHA (kHz)    CR CHB (kHz)    Temperature (K)    Laser intensity (mW)
30.001587	299.947753	0.942390	584.903091	615.213182	301.520876	8.512967
39.999146	418.391059	0.649512	634.266031	667.995877	301.530572	8.503004
49.999634	298.842504	2.739910	382.563153	397.812405	301.549964	8.513995
59.999756	190.721013	1.426619	216.744589	223.763733	301.549964	8.533085
69.999878	103.652558	0.908702	109.841447	110.770175	301.549964	8.512851
79.999878	114.673752	1.258095	115.697598	117.192849	301.559660	8.513073
89.999878	85.055851	0.894852	85.076332	85.035374	301.559660	8.490784
99.999878	73.776399	0.870315	75.286313	74.544505	301.549964	8.507095
109.999878	68.919489	0.882751	73.791195	72.896597	301.559660	8.472622
119.999878	63.797989	0.856944	74.476010	72.867732	301.559660	8.498607
129.999878	59.401768	0.848652	78.270574	76.822907	301.559660	8.468222
