Scattering angle   Mean_CR * sin(angle) (kHz)    g2(t=0)-1    CR CHA (kHz)    CR CHB (kHz)    Temperature (K)    Laser intensity (mW)
30.001709	402.824138	0.949690	786.748462	824.916880	301.385132	8.523810
39.999146	276.798601	0.969480	422.096959	439.335202	301.404524	8.527181
49.999512	202.650353	0.979779	260.351181	268.802593	301.414220	8.537269
59.999878	159.116153	0.935097	181.780063	185.704357	301.414220	8.540313
69.999878	127.384826	0.892930	134.694538	136.431437	301.433612	8.530844
79.999878	117.664375	0.915329	118.939099	120.022523	301.443308	8.540692
89.999878	108.092928	0.933919	107.688904	108.498467	301.443308	8.535052
99.999878	97.945326	0.921277	99.126321	99.787283	301.462700	8.507672
109.999878	87.834161	0.908478	93.530120	93.412097	301.462700	8.519639
119.999878	88.006092	0.936608	101.774937	101.466411	301.462700	8.525885
129.999878	77.766268	0.863708	101.925784	101.108803	301.472396	8.510483
