Scattering angle   Mean_CR * sin(angle) (kHz)    g2(t=0)-1    CR CHA (kHz)    CR CHB (kHz)    Temperature (K)    Laser intensity (mW)
30.001587	255.120321	2.654377	496.193265	524.635365	301.520876	8.499611
39.999146	158.995303	0.901974	240.976596	253.906704	301.520876	8.517898
49.999512	138.693367	0.952403	177.346638	184.836060	301.530572	8.524435
59.999878	10650.460379	0.005122	12510.954006	12088.882034	301.530572	8.526747
69.999878	206.113881	0.621224	213.945782	224.874285	301.549964	8.525064
79.999878	83.024495	0.877463	83.916212	84.696218	301.549964	8.508130
89.999878	75.492235	0.895708	75.272353	75.712759	301.549964	8.486334
99.999878	68.568750	0.887432	69.548390	69.704712	301.549964	8.506234
109.999878	63.990847	0.863955	68.128686	68.066497	301.549964	8.507101
119.999878	58.974697	0.823999	68.629885	67.570298	301.559660	8.519681
129.999878	57.126387	0.857034	74.909553	74.238096	301.559660	8.501574
