1/9/2026	9:32 AM
Pseudo Cross Correlation
Scattering angle:	90.0
Duration (s):	20
Wavelength (nm):	632.8
Refractive index:	1.330
Viscosity (mPas):	0.826
Temperature (K):	301.5
Laser intensity (mW):	8.480952
Average Count rate  A (kHz):	59.1
Average Count rate  B (kHz):	57.4
Intercept:	0.8590
Cumulant 1st	118.16
Cumulant 2nd	113.09	24.94
Cumulant 3rd	114.50	12.49

Lag time (s)         g2-1
1.250000E-8	0.829408
2.500000E-8	0.879246
3.750000E-8	0.868306
5.000000E-8	0.912066
6.250000E-8	0.941239
7.500000E-8	0.880461
8.750000E-8	0.801450
1.000000E-7	0.874384
1.125000E-7	0.942455
1.250000E-7	0.874384
1.375000E-7	0.891401
1.500000E-7	0.856150
1.625000E-7	0.858581
1.750000E-7	0.828193
1.875000E-7	0.880461
2.000000E-7	0.885324
2.125000E-7	0.998370
2.250000E-7	0.850073
2.375000E-7	0.909635
2.500000E-7	0.926652
2.625000E-7	0.853719
2.750000E-7	0.835486
2.875000E-7	0.882892
3.000000E-7	0.960688
3.125000E-7	0.916928
3.250000E-7	0.854935
3.375000E-7	0.905988
3.500000E-7	0.756475
3.625000E-7	0.850073
3.750000E-7	0.826977
3.875000E-7	0.908419
4.000000E-7	0.851288
4.125000E-7	0.876815
4.250000E-7	0.862228
4.375000E-7	0.842779
4.500000E-7	0.749182
4.625000E-7	0.845210
4.750000E-7	0.846426
4.875000E-7	0.831839
5.000000E-7	0.843995
5.125000E-7	0.865875
5.250000E-7	0.822115
5.375000E-7	0.857366
5.500000E-7	0.901126
5.625000E-7	0.893833
5.750000E-7	0.764984
5.875000E-7	0.795373
6.000000E-7	0.936377
6.125000E-7	0.807528
6.250000E-7	0.914497
6.375000E-7	0.863444
6.500000E-7	0.829408
6.625000E-7	0.830624
6.750000E-7	0.757690
6.875000E-7	0.896264
7.000000E-7	0.901126
7.125000E-7	0.871953
7.250000E-7	0.854935
7.375000E-7	0.829408
7.500000E-7	0.912066
7.625000E-7	0.886539
7.750000E-7	0.876815
7.875000E-7	0.907204
8.000000E-7	0.811175
8.250000E-7	0.841564
8.500000E-7	0.865267
8.750000E-7	0.851896
9.000000E-7	0.799019
9.250000E-7	0.871345
9.500000E-7	0.920575
9.750000E-7	0.925437
1.000000E-6	0.846426
1.025000E-6	0.820899
1.050000E-6	0.845210
1.075000E-6	0.869521
1.100000E-6	0.839740
1.125000E-6	0.831839
1.150000E-6	0.913889
1.175000E-6	0.791726
1.200000E-6	0.876815
1.225000E-6	0.879246
1.250000E-6	0.893225
1.275000E-6	0.871953
1.300000E-6	0.916320
1.325000E-6	0.796588
1.350000E-6	0.840348
1.375000E-6	0.883500
1.400000E-6	0.907811
1.425000E-6	0.800843
1.450000E-6	0.857974
1.475000E-6	0.867090
1.500000E-6	0.851288
1.525000E-6	0.873776
1.550000E-6	0.859189
1.575000E-6	0.876815
1.600000E-6	0.828193
1.650000E-6	0.797500
1.700000E-6	0.845514
1.750000E-6	0.869521
1.800000E-6	0.848249
1.850000E-6	0.897783
1.900000E-6	0.865875
1.950000E-6	0.817253
2.000000E-6	0.841564
2.050000E-6	0.857974
2.100000E-6	0.845210
2.150000E-6	0.845514
2.200000E-6	0.835790
2.250000E-6	0.820292
2.300000E-6	0.848553
2.350000E-6	0.824546
2.400000E-6	0.867394
2.450000E-6	0.892009
2.500000E-6	0.860405
2.550000E-6	0.878334
2.600000E-6	0.863444
2.650000E-6	0.890794
2.700000E-6	0.851592
2.750000E-6	0.848857
2.800000E-6	0.837005
2.850000E-6	0.846426
2.900000E-6	0.869218
2.950000E-6	0.789903
3.000000E-6	0.836398
3.050000E-6	0.826977
3.100000E-6	0.836398
3.150000E-6	0.876511
3.200000E-6	0.863748
3.300000E-6	0.856150
3.400000E-6	0.863444
3.500000E-6	0.876207
3.600000E-6	0.843387
3.700000E-6	0.853263
3.800000E-6	0.849161
3.900000E-6	0.843691
4.000000E-6	0.840196
4.100000E-6	0.869066
4.200000E-6	0.865875
4.300000E-6	0.841868
4.400000E-6	0.874839
4.500000E-6	0.819836
4.600000E-6	0.868458
4.700000E-6	0.826217
4.800000E-6	0.845058
4.900000E-6	0.854631
5.000000E-6	0.842475
5.100000E-6	0.849465
5.200000E-6	0.851440
5.300000E-6	0.870585
5.400000E-6	0.863140
5.500000E-6	0.845970
5.600000E-6	0.847490
5.700000E-6	0.823938
5.800000E-6	0.830624
5.900000E-6	0.872408
6.000000E-6	0.856302
6.100000E-6	0.844755
6.200000E-6	0.862988
6.300000E-6	0.838221
6.400000E-6	0.834422
6.600000E-6	0.842475
6.800000E-6	0.847945
7.000000E-6	0.856150
7.200000E-6	0.832067
7.400000E-6	0.859645
7.600000E-6	0.841640
7.800000E-6	0.847869
8.000000E-6	0.836777
8.200000E-6	0.829788
8.400000E-6	0.843235
8.600000E-6	0.854099
8.800000E-6	0.852808
9.000000E-6	0.821127
9.200000E-6	0.862684
9.400000E-6	0.837385
9.600000E-6	0.853339
9.800000E-6	0.843083
1.000000E-5	0.830016
1.020000E-5	0.827813
1.040000E-5	0.833055
1.060000E-5	0.829636
1.080000E-5	0.840956
1.100000E-5	0.824622
1.120000E-5	0.846426
1.140000E-5	0.837537
1.160000E-5	0.827053
1.180000E-5	0.854327
1.200000E-5	0.833587
1.220000E-5	0.830624
1.240000E-5	0.852884
1.260000E-5	0.851136
1.280000E-5	0.850224
1.320000E-5	0.836132
1.360000E-5	0.835334
1.400000E-5	0.826977
1.440000E-5	0.839664
1.480000E-5	0.822001
1.520000E-5	0.835942
1.560000E-5	0.838069
1.600000E-5	0.843843
1.640000E-5	0.832257
1.680000E-5	0.833739
1.720000E-5	0.835486
1.760000E-5	0.839133
1.800000E-5	0.843995
1.840000E-5	0.828724
1.880000E-5	0.829826
1.920000E-5	0.832675
1.960000E-5	0.837727
2.000000E-5	0.838677
2.040000E-5	0.830282
2.080000E-5	0.828421
2.120000E-5	0.826597
2.160000E-5	0.808250
2.200000E-5	0.820975
2.240000E-5	0.822457
2.280000E-5	0.811745
2.320000E-5	0.827813
2.360000E-5	0.815885
2.400000E-5	0.825875
2.440000E-5	0.816075
2.480000E-5	0.820899
2.520000E-5	0.815277
2.560000E-5	0.824394
2.640000E-5	0.821203
2.720000E-5	0.814461
2.800000E-5	0.817329
2.880000E-5	0.818202
2.960000E-5	0.814613
3.040000E-5	0.814992
3.120000E-5	0.812789
3.200000E-5	0.813188
3.280000E-5	0.811802
3.360000E-5	0.802913
3.440000E-5	0.808782
3.520000E-5	0.807509
3.600000E-5	0.814005
3.680000E-5	0.800691
3.760000E-5	0.794404
3.840000E-5	0.813378
3.920000E-5	0.803084
4.000000E-5	0.801203
4.080000E-5	0.805344
4.160000E-5	0.801659
4.240000E-5	0.796303
4.320000E-5	0.794404
4.400000E-5	0.794898
4.480000E-5	0.800064
4.560000E-5	0.800349
4.640000E-5	0.800482
4.720000E-5	0.802077
4.800000E-5	0.793530
4.880000E-5	0.788117
4.960000E-5	0.787263
5.040000E-5	0.785610
5.120000E-5	0.789656
5.280000E-5	0.783268
5.440000E-5	0.782347
5.600000E-5	0.779346
5.760000E-5	0.789100
5.920000E-5	0.779270
6.080000E-5	0.785700
6.240000E-5	0.777551
6.400000E-5	0.769384
6.560000E-5	0.771055
6.720000E-5	0.770476
6.880000E-5	0.768575
7.040000E-5	0.766486
7.200000E-5	0.762801
7.360000E-5	0.760351
7.520000E-5	0.764368
7.680000E-5	0.751880
7.840000E-5	0.756937
8.000000E-5	0.750830
8.160000E-5	0.761058
8.320000E-5	0.753157
8.480000E-5	0.754734
8.640000E-5	0.744382
8.800000E-5	0.743529
8.960000E-5	0.745400
9.120000E-5	0.745988
9.280000E-5	0.736710
9.440000E-5	0.737726
9.600000E-5	0.737641
9.760000E-5	0.730414
9.920000E-5	0.732436
0.000101	0.728419
0.000102	0.731306
0.000106	0.723891
0.000109	0.727359
0.000112	0.724140
0.000115	0.714723
0.000118	0.718638
0.000122	0.710200
0.000125	0.701683
0.000128	0.698829
0.000131	0.694717
0.000134	0.696773
0.000138	0.688164
0.000141	0.686114
0.000144	0.683551
0.000147	0.677787
0.000150	0.678203
0.000154	0.676180
0.000157	0.669293
0.000160	0.663438
0.000163	0.660013
0.000166	0.657591
0.000170	0.647643
0.000173	0.649438
0.000176	0.640962
0.000179	0.644015
0.000182	0.642418
0.000186	0.634485
0.000189	0.634685
0.000192	0.628939
0.000195	0.624295
0.000198	0.626641
0.000202	0.626258
0.000205	0.618019
0.000211	0.616354
0.000218	0.607105
0.000224	0.599028
0.000230	0.593485
0.000237	0.588860
0.000243	0.583816
0.000250	0.577078
0.000256	0.571214
0.000262	0.564768
0.000269	0.559602
0.000275	0.551266
0.000282	0.546013
0.000288	0.537199
0.000294	0.535818
0.000301	0.523302
0.000307	0.524131
0.000314	0.516709
0.000320	0.511209
0.000326	0.508971
0.000333	0.498452
0.000339	0.494005
0.000346	0.491928
0.000352	0.487429
0.000358	0.478645
0.000365	0.476426
0.000371	0.467430
0.000378	0.466138
0.000384	0.463383
0.000390	0.453244
0.000397	0.450771
0.000403	0.447521
0.000410	0.439285
0.000422	0.434726
0.000435	0.425450
0.000448	0.416219
0.000461	0.406313
0.000474	0.398034
0.000486	0.389364
0.000499	0.381961
0.000512	0.374428
0.000525	0.366894
0.000538	0.360123
0.000550	0.353349
0.000563	0.343468
0.000576	0.336101
0.000589	0.330423
0.000602	0.323276
0.000614	0.315985
0.000627	0.310879
0.000640	0.302612
0.000653	0.299999
0.000666	0.292828
0.000678	0.284719
0.000691	0.283449
0.000704	0.277434
0.000717	0.268838
0.000730	0.264587
0.000742	0.261382
0.000755	0.254654
0.000768	0.251642
0.000781	0.246884
0.000794	0.241798
0.000806	0.236863
0.000819	0.230999
0.000845	0.222445
0.000870	0.214469
0.000896	0.206067
0.000922	0.197803
0.000947	0.190171
0.000973	0.181827
0.000998	0.177406
0.001024	0.172101
0.001050	0.165043
0.001075	0.156557
0.001101	0.152843
0.001126	0.145851
0.001152	0.141766
0.001178	0.138331
0.001203	0.132470
0.001229	0.127183
0.001254	0.121457
0.001280	0.116445
0.001306	0.111184
0.001331	0.107465
0.001357	0.103484
0.001382	0.098790
0.001408	0.095646
0.001434	0.091818
0.001459	0.089247
0.001485	0.085940
0.001510	0.079974
0.001536	0.076373
0.001562	0.074871
0.001587	0.071658
0.001613	0.068291
0.001638	0.067117
0.001690	0.061691
0.001741	0.057421
0.001792	0.053906
0.001843	0.050739
0.001894	0.047533
0.001946	0.043848
0.001997	0.040768
0.002048	0.037722
0.002099	0.036441
0.002150	0.033441
0.002202	0.033314
0.002253	0.030535
0.002304	0.028440
0.002355	0.025516
0.002406	0.023461
0.002458	0.021207
0.002509	0.019664
0.002560	0.019148
0.002611	0.016257
0.002662	0.018433
0.002714	0.017914
0.002765	0.016357
0.002816	0.016926
0.002867	0.016885
0.002918	0.015599
0.002970	0.014692
0.003021	0.015199
0.003072	0.013758
0.003123	0.012996
0.003174	0.011147
0.003226	0.008833
0.003277	0.006688
0.003379	0.005751
0.003482	0.005538
0.003584	0.003102
0.003686	0.001213
0.003789	0.000218
0.003891	-0.000105
0.003994	0.000622
0.004096	0.001007
0.004198	0.003402
0.004301	0.003323
0.004403	0.005304
0.004506	0.006839
0.004608	0.007018
0.004710	0.007284
0.004813	0.008354
0.004915	0.008015
0.005018	0.006691
0.005120	0.007997
0.005222	0.007824
0.005325	0.007186
0.005427	0.006492
0.005530	0.006361
0.005632	0.008039
0.005734	0.009608
0.005837	0.009899
0.005939	0.009740
0.006042	0.010863
0.006144	0.011397
0.006246	0.010059
0.006349	0.008324
0.006451	0.008090
0.006554	0.007296
0.006758	0.007111
0.006963	0.007755
0.007168	0.005953
0.007373	0.008157
0.007578	0.010125
0.007782	0.007415
0.007987	0.005669
0.008192	0.004569
0.008397	0.005274
0.008602	0.003955
0.008806	0.001957
0.009011	0.002166
0.009216	0.000490
0.009421	-0.000280
0.009626	-0.002385
0.009830	-0.004719
0.010035	-0.004799
0.010240	-0.002754
0.010445	-0.000697
0.010650	0.000436
0.010854	-0.000250
0.011059	-0.001363
0.011264	-0.002848
0.011469	-0.003188
0.011674	-0.005520
0.011878	-0.007800
0.012083	-0.007651
0.012288	-0.007757
0.012493	-0.008420
0.012698	-0.008714
0.012902	-0.008715
0.013107	-0.008919
0.013517	-0.008178
0.013926	-0.003607
0.014336	0.001814
0.014746	0.006772
0.015155	0.011694
0.015565	0.011066
0.015974	0.008524
0.016384	0.005096
0.016794	0.002914
0.017203	0.000799
0.017613	0.001661
0.018022	0.001460
0.018432	-0.000241
0.018842	-0.001456
0.019251	-0.000887
0.019661	0.002177
0.020070	0.005764
0.020480	0.007326
0.020890	0.002638
0.021299	0.001154
0.021709	0.001808
0.022118	0.002220
0.022528	0.002609
0.022938	0.000227
0.023347	-0.002041
0.023757	-0.004702
0.024166	-0.008344
0.024576	-0.007278
0.024986	-0.003391
0.025395	0.000757
0.025805	0.007401
0.026214	0.009230
