1/9/2026	11:39 AM
Pseudo Cross Correlation
Scattering angle:	90.0
Duration (s):	20
Wavelength (nm):	632.8
Refractive index:	1.330
Viscosity (mPas):	0.741
Temperature (K):	306.6
Laser intensity (mW):	8.536487
Average Count rate  A (kHz):	85.7
Average Count rate  B (kHz):	86.5
Intercept:	0.8930
Cumulant 1st	66.77
Cumulant 2nd	66.35	5.78
Cumulant 3rd	65.39	14.95

Lag time (s)         g2-1
1.250000E-8	0.871209
2.500000E-8	0.919663
3.750000E-8	0.937630
5.000000E-8	0.857054
6.250000E-8	0.879920
7.500000E-8	0.913675
8.750000E-8	0.867943
1.000000E-7	0.848888
1.125000E-7	0.895164
1.250000E-7	0.885364
1.375000E-7	0.924019
1.500000E-7	0.885364
1.625000E-7	0.950696
1.750000E-7	0.934908
1.875000E-7	0.966485
2.000000E-7	0.867943
2.125000E-7	0.871754
2.250000E-7	0.832555
2.375000E-7	0.901697
2.500000E-7	0.841265
2.625000E-7	0.918575
2.750000E-7	0.871209
2.875000E-7	0.906597
3.000000E-7	0.878831
3.125000E-7	0.919663
3.250000E-7	0.884820
3.375000E-7	0.886998
3.500000E-7	0.894620
3.625000E-7	0.843443
3.750000E-7	0.854332
3.875000E-7	0.922930
4.000000E-7	0.907142
4.125000E-7	0.873931
4.250000E-7	0.912041
4.375000E-7	0.904419
4.500000E-7	0.914764
4.625000E-7	0.930008
4.750000E-7	0.902786
4.875000E-7	0.891353
5.000000E-7	0.845077
5.125000E-7	0.865220
5.250000E-7	0.909864
5.375000E-7	0.913675
5.500000E-7	0.913675
5.625000E-7	0.952874
5.750000E-7	0.908775
5.875000E-7	0.865220
6.000000E-7	0.865220
6.125000E-7	0.876653
6.250000E-7	0.882098
6.375000E-7	0.916397
6.500000E-7	0.951241
6.625000E-7	0.900064
6.750000E-7	0.910408
6.875000E-7	0.918030
7.000000E-7	0.920752
7.125000E-7	0.915308
7.250000E-7	0.920208
7.375000E-7	0.852154
7.500000E-7	0.867943
7.625000E-7	0.853243
7.750000E-7	0.904419
7.875000E-7	0.886453
8.000000E-7	0.835821
8.250000E-7	0.869031
8.500000E-7	0.895709
8.750000E-7	0.905236
9.000000E-7	0.857871
9.250000E-7	0.864948
9.500000E-7	0.875565
9.750000E-7	0.892986
1.000000E-6	0.916669
1.025000E-6	0.897070
1.050000E-6	0.902786
1.075000E-6	0.886181
1.100000E-6	0.912314
1.125000E-6	0.916669
1.150000E-6	0.899247
1.175000E-6	0.892442
1.200000E-6	0.916669
1.225000E-6	0.901969
1.250000E-6	0.884820
1.275000E-6	0.883459
1.300000E-6	0.906869
1.325000E-6	0.882370
1.350000E-6	0.887270
1.375000E-6	0.916669
1.400000E-6	0.933274
1.425000E-6	0.923475
1.450000E-6	0.901153
1.475000E-6	0.912314
1.500000E-6	0.885909
1.525000E-6	0.903331
1.550000E-6	0.843715
1.575000E-6	0.859776
1.600000E-6	0.925380
1.650000E-6	0.894892
1.700000E-6	0.894756
1.750000E-6	0.900745
1.800000E-6	0.914628
1.850000E-6	0.892442
1.900000E-6	0.862226
1.950000E-6	0.860865
2.000000E-6	0.872979
2.050000E-6	0.879512
2.100000E-6	0.888631
2.150000E-6	0.861273
2.200000E-6	0.899928
2.250000E-6	0.880873
2.300000E-6	0.861546
2.350000E-6	0.870937
2.400000E-6	0.874476
2.450000E-6	0.884548
2.500000E-6	0.896525
2.550000E-6	0.895300
2.600000E-6	0.869848
2.650000E-6	0.881553
2.700000E-6	0.872706
2.750000E-6	0.877198
2.800000E-6	0.887134
2.850000E-6	0.874612
2.900000E-6	0.904147
2.950000E-6	0.877062
3.000000E-6	0.907278
3.050000E-6	0.892986
3.100000E-6	0.890128
3.150000E-6	0.876245
3.200000E-6	0.879920
3.300000E-6	0.882030
3.400000E-6	0.879920
3.500000E-6	0.868215
3.600000E-6	0.892374
3.700000E-6	0.874272
3.800000E-6	0.862430
3.900000E-6	0.888155
4.000000E-6	0.875156
4.100000E-6	0.895436
4.200000E-6	0.867330
4.300000E-6	0.873183
4.400000E-6	0.902650
4.500000E-6	0.895164
4.600000E-6	0.865765
4.700000E-6	0.854264
4.800000E-6	0.865969
4.900000E-6	0.868351
5.000000E-6	0.866037
5.100000E-6	0.895913
5.200000E-6	0.863519
5.300000E-6	0.891285
5.400000E-6	0.873319
5.500000E-6	0.896661
5.600000E-6	0.887542
5.700000E-6	0.874340
5.800000E-6	0.858551
5.900000E-6	0.876041
6.000000E-6	0.855761
6.100000E-6	0.878627
6.200000E-6	0.876585
6.300000E-6	0.883391
6.400000E-6	0.873931
6.600000E-6	0.865391
6.800000E-6	0.870597
7.000000E-6	0.860627
7.200000E-6	0.881928
7.400000E-6	0.863757
7.600000E-6	0.884922
7.800000E-6	0.857496
8.000000E-6	0.850589
8.200000E-6	0.867194
8.400000E-6	0.863417
8.600000E-6	0.860797
8.800000E-6	0.871652
9.000000E-6	0.866888
9.200000E-6	0.864404
9.400000E-6	0.860729
9.600000E-6	0.868895
9.800000E-6	0.874476
1.000000E-5	0.859980
1.020000E-5	0.856646
1.040000E-5	0.865084
1.060000E-5	0.862702
1.080000E-5	0.866377
1.100000E-5	0.865425
1.120000E-5	0.863349
1.140000E-5	0.854672
1.160000E-5	0.860627
1.180000E-5	0.858381
1.200000E-5	0.857598
1.220000E-5	0.863995
1.240000E-5	0.850181
1.260000E-5	0.862090
1.280000E-5	0.872128
1.320000E-5	0.862975
1.360000E-5	0.853481
1.400000E-5	0.847833
1.440000E-5	0.843188
1.480000E-5	0.846948
1.520000E-5	0.851491
1.560000E-5	0.852290
1.600000E-5	0.850283
1.640000E-5	0.842456
1.680000E-5	0.840177
1.720000E-5	0.852562
1.760000E-5	0.843443
1.800000E-5	0.851269
1.840000E-5	0.850249
1.880000E-5	0.846710
1.920000E-5	0.843749
1.960000E-5	0.827655
2.000000E-5	0.834222
2.040000E-5	0.844464
2.080000E-5	0.836502
2.120000E-5	0.836791
2.160000E-5	0.834834
2.200000E-5	0.833677
2.240000E-5	0.829543
2.280000E-5	0.836195
2.320000E-5	0.827144
2.360000E-5	0.826651
2.400000E-5	0.830751
2.440000E-5	0.826804
2.480000E-5	0.820883
2.520000E-5	0.815116
2.560000E-5	0.829356
2.640000E-5	0.817081
2.720000E-5	0.817379
2.800000E-5	0.815635
2.880000E-5	0.819327
2.960000E-5	0.811688
3.040000E-5	0.807298
3.120000E-5	0.811407
3.200000E-5	0.806048
3.280000E-5	0.802330
3.360000E-5	0.800858
3.440000E-5	0.798340
3.520000E-5	0.794410
3.600000E-5	0.792735
3.680000E-5	0.794674
3.760000E-5	0.796146
3.840000E-5	0.795610
3.920000E-5	0.778971
4.000000E-5	0.785198
4.080000E-5	0.784560
4.160000E-5	0.783275
4.240000E-5	0.784738
4.320000E-5	0.783420
4.400000E-5	0.777525
4.480000E-5	0.770745
4.560000E-5	0.765215
4.640000E-5	0.766194
4.720000E-5	0.771697
4.800000E-5	0.766006
4.880000E-5	0.757763
4.960000E-5	0.761362
5.040000E-5	0.753689
5.120000E-5	0.758401
5.280000E-5	0.755209
5.440000E-5	0.749160
5.600000E-5	0.747595
5.760000E-5	0.748765
5.920000E-5	0.741805
6.080000E-5	0.732349
6.240000E-5	0.730444
6.400000E-5	0.733562
6.560000E-5	0.718112
6.720000E-5	0.717729
6.880000E-5	0.714662
7.040000E-5	0.715070
7.200000E-5	0.708744
7.360000E-5	0.708362
7.520000E-5	0.705893
7.680000E-5	0.697900
7.840000E-5	0.694885
8.000000E-5	0.690069
8.160000E-5	0.688342
8.320000E-5	0.681065
8.480000E-5	0.684925
8.640000E-5	0.678549
8.800000E-5	0.679101
8.960000E-5	0.670601
9.120000E-5	0.662447
9.280000E-5	0.660537
9.440000E-5	0.658554
9.600000E-5	0.658605
9.760000E-5	0.656772
9.920000E-5	0.650748
0.000101	0.645674
0.000102	0.640262
0.000106	0.636980
0.000109	0.631660
0.000112	0.623913
0.000115	0.619249
0.000118	0.613625
0.000122	0.605102
0.000125	0.595438
0.000128	0.590313
0.000131	0.586647
0.000134	0.582540
0.000138	0.576601
0.000141	0.569735
0.000144	0.560136
0.000147	0.558348
0.000150	0.553771
0.000154	0.548096
0.000157	0.542030
0.000160	0.538568
0.000163	0.529860
0.000166	0.527614
0.000170	0.522355
0.000173	0.514232
0.000176	0.508284
0.000179	0.505115
0.000182	0.499068
0.000186	0.493383
0.000189	0.486866
0.000192	0.482032
0.000195	0.482116
0.000198	0.475824
0.000202	0.465733
0.000205	0.466574
0.000211	0.455685
0.000218	0.446569
0.000224	0.436793
0.000230	0.429174
0.000237	0.418974
0.000243	0.411324
0.000250	0.403096
0.000256	0.396664
0.000262	0.388807
0.000269	0.379957
0.000275	0.373360
0.000282	0.365853
0.000288	0.355484
0.000294	0.349144
0.000301	0.342975
0.000307	0.336792
0.000314	0.329176
0.000320	0.323028
0.000326	0.318964
0.000333	0.311222
0.000339	0.305665
0.000346	0.299256
0.000352	0.295113
0.000358	0.289138
0.000365	0.283991
0.000371	0.277045
0.000378	0.270609
0.000384	0.266010
0.000390	0.260673
0.000397	0.254467
0.000403	0.248701
0.000410	0.242622
0.000422	0.235687
0.000435	0.226735
0.000448	0.215830
0.000461	0.208314
0.000474	0.200173
0.000486	0.192891
0.000499	0.184392
0.000512	0.177063
0.000525	0.170036
0.000538	0.162832
0.000550	0.156505
0.000563	0.150310
0.000576	0.145281
0.000589	0.138293
0.000602	0.133313
0.000614	0.126436
0.000627	0.123621
0.000640	0.118969
0.000653	0.112025
0.000666	0.107819
0.000678	0.104338
0.000691	0.100110
0.000704	0.096017
0.000717	0.093316
0.000730	0.088920
0.000742	0.085469
0.000755	0.082264
0.000768	0.079106
0.000781	0.076416
0.000794	0.072850
0.000806	0.068954
0.000819	0.066877
0.000845	0.063078
0.000870	0.057979
0.000896	0.054199
0.000922	0.051068
0.000947	0.048231
0.000973	0.044434
0.000998	0.041369
0.001024	0.038939
0.001050	0.036273
0.001075	0.032462
0.001101	0.032160
0.001126	0.029835
0.001152	0.026148
0.001178	0.024676
0.001203	0.024463
0.001229	0.021903
0.001254	0.020147
0.001280	0.019637
0.001306	0.018451
0.001331	0.017916
0.001357	0.016621
0.001382	0.016238
0.001408	0.015335
0.001434	0.012745
0.001459	0.012759
0.001485	0.011713
0.001510	0.011504
0.001536	0.012072
0.001562	0.009728
0.001587	0.011048
0.001613	0.009143
0.001638	0.008178
0.001690	0.006673
0.001741	0.004045
0.001792	0.004384
0.001843	0.003794
0.001894	0.001819
0.001946	0.001965
0.001997	0.000471
0.002048	-0.000150
0.002099	0.000524
0.002150	-0.000101
0.002202	-0.000930
0.002253	-0.000304
0.002304	1.292907E-5
0.002355	-0.000147
0.002406	-0.001417
0.002458	-0.001212
0.002509	-0.000862
0.002560	-0.000637
0.002611	-0.001368
0.002662	0.000992
0.002714	0.001090
0.002765	0.002506
0.002816	0.001872
0.002867	0.001953
0.002918	0.001429
0.002970	0.001992
0.003021	0.001684
0.003072	0.001257
0.003123	0.001050
0.003174	0.000987
0.003226	0.000535
0.003277	-2.626971E-5
0.003379	-0.001065
0.003482	-0.001197
0.003584	-0.001761
0.003686	-0.002244
0.003789	-0.003224
0.003891	-0.002874
0.003994	-0.003373
0.004096	-0.001909
0.004198	-8.045531E-5
0.004301	0.001401
0.004403	0.001647
0.004506	0.002101
0.004608	0.002709
0.004710	0.003752
0.004813	0.004347
0.004915	0.004533
0.005018	0.003115
0.005120	0.001599
0.005222	7.031427E-5
0.005325	-0.000607
0.005427	-0.000410
0.005530	-0.001444
0.005632	-0.002443
0.005734	-0.001271
0.005837	-0.000859
0.005939	0.001012
0.006042	0.002669
0.006144	0.002542
0.006246	0.003036
0.006349	0.003262
0.006451	0.003146
0.006554	0.002173
0.006758	0.000369
0.006963	3.747364E-5
0.007168	-0.000602
0.007373	0.000318
0.007578	-0.000166
0.007782	-0.001078
0.007987	0.002508
0.008192	0.005289
0.008397	0.005219
0.008602	0.004930
0.008806	0.004126
0.009011	0.003236
0.009216	0.003069
0.009421	0.004440
0.009626	0.004781
0.009830	0.006771
0.010035	0.007167
0.010240	0.005136
0.010445	0.006800
0.010650	0.008917
0.010854	0.012092
0.011059	0.009114
0.011264	0.007581
0.011469	0.003826
0.011674	0.002814
0.011878	0.002742
0.012083	0.004705
0.012288	0.004893
0.012493	0.006675
0.012698	0.006590
0.012902	0.005259
0.013107	0.004367
0.013517	0.002888
0.013926	0.000732
0.014336	0.000123
0.014746	-0.000842
0.015155	0.000194
0.015565	-0.000141
0.015974	-0.000486
0.016384	-0.001286
0.016794	0.003509
0.017203	0.004241
0.017613	0.001168
0.018022	-0.004603
0.018432	5.628255E-6
0.018842	0.004446
0.019251	0.004171
0.019661	-0.001907
0.020070	-0.005221
0.020480	-0.003223
0.020890	0.002484
0.021299	0.002944
0.021709	0.005993
0.022118	0.006382
0.022528	0.002711
0.022938	-0.000257
0.023347	-0.001821
0.023757	7.008498E-5
0.024166	0.005352
0.024576	0.009269
0.024986	0.008528
