Scattering angle   Mean_CR * sin(angle) (kHz)    g2(t=0)-1    CR CHA (kHz)    CR CHB (kHz)    Temperature (K)    Laser intensity (mW)
30.001587	294.033416	0.972903	570.924900	605.665338	306.650060	8.549479
39.999146	228.247961	0.781558	345.013280	365.475650	306.650060	8.554942
49.999634	7717.770677	0.016753	10101.048821	10048.795198	306.650060	8.556566
59.999878	7533.660733	0.015261	8754.698779	8643.919507	306.650060	8.555065
69.999878	128.795181	0.908117	136.295068	137.831387	306.650060	8.571912
79.999878	121.245051	0.827611	122.370644	123.864885	306.650060	8.545714
89.999878	108.834371	0.915805	108.290778	109.380692	306.650060	8.532424
99.999878	104.689846	0.923660	105.678919	106.934419	306.659756	8.551085
109.999878	102.327303	0.896303	108.384884	109.406224	306.650060	8.550093
119.999878	98.170640	0.888969	113.295354	113.419784	306.650060	8.536467
129.999878	96.030069	0.880173	125.139731	125.576907	306.650060	8.528621
