Scattering angle   Mean_CR * sin(angle) (kHz)    g2(t=0)-1    CR CHA (kHz)    CR CHB (kHz)    Temperature (K)    Laser intensity (mW)
30.001709	502.745401	0.909619	984.168233	1027.169202	306.659756	8.537814
39.999146	316.239237	0.943517	481.803632	502.391038	306.659756	8.531650
49.999512	307.539168	0.972167	393.411430	409.686991	306.659756	8.533303
59.999878	16458.535570	0.002743	20003.132189	18056.109544	306.659756	8.529820
69.999878	302.408809	0.921371	313.379146	330.482009	306.659756	8.522820
79.999878	276.648077	0.935162	274.286119	287.705982	306.659756	8.526865
89.999878	277.455019	0.953226	270.833868	284.238038	306.659756	8.515213
99.999878	248.415118	0.926919	246.281044	258.357941	306.659756	8.519697
109.999878	251.249985	0.924874	260.866660	274.044572	306.659756	8.531196
119.999878	244.442447	0.913519	275.738690	288.930377	306.679148	8.524252
129.999878	247.873207	0.908463	315.850860	331.487856	306.679148	8.533163
