Scattering angle   Mean_CR * sin(angle) (kHz)    g2(t=0)-1    CR CHA (kHz)    CR CHB (kHz)    Temperature (K)    Laser intensity (mW)
30.001587	751.545686	1.592820	1461.716051	1545.489579	304.546028	8.475125
39.999146	280.979316	0.970494	422.933064	451.811735	304.546028	8.497999
49.999512	217.149097	1.163308	275.242934	291.943060	304.546028	8.483299
59.999878	10968.096703	0.006198	12856.218499	12476.394593	304.546028	8.496937
69.999878	381.448478	0.631866	394.689209	417.489504	304.546028	8.500451
79.999878	119.707477	0.943703	119.719170	123.417365	304.555724	8.496955
89.999878	112.973017	0.926685	111.384467	114.584221	304.555724	8.513454
99.999878	103.562569	0.899554	103.736555	106.603279	304.575116	8.510426
109.999878	97.978828	0.899922	103.125443	105.420809	304.575116	8.492639
119.999878	92.491708	0.881763	105.947262	107.659789	304.584812	8.489215
129.999878	90.196826	0.852227	116.739979	118.755411	304.584812	8.518630
