Scattering angle   Mean_CR * sin(angle) (kHz)    g2(t=0)-1    CR CHA (kHz)    CR CHB (kHz)    Temperature (K)    Laser intensity (mW)
30.000244	202.098120	1.030437	391.098486	417.726465	304.613900	8.498857
39.999146	148.098808	1.023784	223.833064	237.169770	304.633292	8.519043
49.999634	111.170988	0.943203	142.123122	148.188641	304.633292	8.518673
59.999634	2853.795160	0.049569	3207.109400	3385.897147	304.613900	8.511092
69.999878	88.673151	1.003014	93.278380	95.462395	304.613900	8.495499
79.999878	75.251596	0.887776	75.891535	76.937045	304.613900	8.502895
89.999878	66.151244	0.871282	65.989620	66.313264	304.604204	8.514917
99.999878	63.325320	0.848299	64.088409	64.516686	304.604204	8.516229
109.999878	56.519968	0.864283	60.210960	60.083601	304.604204	8.479169
119.999878	53.811957	0.831105	62.530709	61.745013	304.604204	8.508621
129.999878	51.057118	0.822968	66.890974	66.410322	304.604204	8.500545
