Scattering angle   Mean_CR * sin(angle) (kHz)    g2(t=0)-1    CR CHA (kHz)    CR CHB (kHz)    Temperature (K)    Laser intensity (mW)
30.001587	220.103853	0.964213	426.536108	454.273927	304.546028	8.545351
39.999146	166.690966	0.949134	252.438726	266.408817	304.546028	8.556708
49.999512	138.577554	0.904050	176.985453	184.904078	304.555724	8.547037
59.999634	251.188637	1.643554	282.573902	297.721277	304.555724	8.551917
69.999878	167.721331	0.775759	174.619572	182.436917	304.575116	8.532916
79.999878	104.618416	0.931092	105.004361	107.474729	304.575116	8.542385
89.999878	96.260677	0.902749	95.262780	97.269028	304.584812	8.549047
99.999878	89.703336	0.904455	90.217992	91.964621	304.584812	8.547152
109.999878	94.826885	0.791037	99.721496	102.117899	304.604204	8.515439
119.999878	83.780710	0.876090	96.104284	97.382964	304.604204	8.526266
129.999878	82.950961	0.873771	107.441655	109.134149	304.604204	8.535058
