Scattering angle   Mean_CR * sin(angle) (kHz)    g2(t=0)-1    CR CHA (kHz)    CR CHB (kHz)    Temperature (K)    Laser intensity (mW)
30.001709	335.581863	1.225826	647.256942	695.881617	304.526636	8.499239
39.999146	205.347858	1.000773	308.973222	330.323870	304.526636	8.510961
49.999512	194.061933	1.391305	245.703568	261.196600	304.516940	8.524118
59.999878	332.973234	0.516144	371.214044	398.230073	304.516940	8.517060
69.999878	124.432769	0.873914	129.886226	135.000530	304.526636	8.507694
79.999878	90.600081	0.924238	90.833846	93.176605	304.546028	8.524980
89.999878	80.818231	0.880219	80.060708	81.582923	304.546028	8.491575
99.999878	72.523559	0.878380	72.995437	74.294944	304.555724	8.492418
109.999878	18516.828508	1.000000	19563.608321	19847.780258	304.555724	8.489176
119.999878	67.462581	0.889603	77.739594	78.058697	304.575116	8.504970
129.999878	68.626891	0.818503	88.917868	90.258916	304.575116	8.527576
