Scattering angle   Mean_CR * sin(angle) (kHz)    g2(t=0)-1    CR CHA (kHz)    CR CHB (kHz)    Temperature (K)    Laser intensity (mW)
30.001587	209.230149	0.912811	404.143411	433.242798	304.526636	8.505288
39.999146	154.044567	0.994150	232.666737	246.853287	304.526636	8.497095
49.999512	143.944045	0.871625	183.026904	192.917112	304.526636	8.478205
59.999878	3846.354613	0.050556	4346.104223	4538.771412	304.526636	8.509741
69.999878	108.030361	0.877581	113.517349	116.428272	304.546028	8.516419
79.999878	85.825543	0.885011	86.358943	87.947442	304.546028	8.499114
89.999878	80.662995	0.919357	80.087662	81.242461	304.555724	8.498708
99.999878	74.610146	0.891263	75.262791	76.262706	304.575116	8.512908
109.999878	72.011261	0.848899	76.178049	77.090113	304.575116	8.485335
119.999878	66.646743	0.870150	76.856411	77.057591	304.575116	8.502570
129.999878	65.050108	0.839783	84.660814	85.173426	304.575116	8.492026
